CMDLINE /Users/parkerreid/QMHEP/bin/python3 6-TestLinearQUBO.py
MEM 823.761719 1578682412.5076
MEM 823.828125 1578682412.6111
MEM 823.914062 1578682412.7169
MEM 824.027344 1578682412.8203
MEM 824.085938 1578682412.9256
MEM 824.156250 1578682413.0294
MEM 824.214844 1578682413.1346
MEM 824.304688 1578682413.2361
MEM 824.382812 1578682413.3404
MEM 824.472656 1578682413.4456
MEM 824.550781 1578682413.5481
MEM 824.640625 1578682413.6526
MEM 824.753906 1578682413.7568
MEM 824.843750 1578682413.8620
MEM 824.937500 1578682413.9649
MEM 825.046875 1578682414.0674
MEM 825.121094 1578682414.1726
MEM 825.214844 1578682414.2778
MEM 825.312500 1578682414.3796
MEM 825.371094 1578682414.4847
MEM 825.464844 1578682414.5869
MEM 825.519531 1578682414.6923
MEM 825.585938 1578682414.7952
MEM 825.714844 1578682414.9004
MEM 825.824219 1578682415.0025
MEM 825.968750 1578682415.1076
MEM 826.117188 1578682415.2107
MEM 826.242188 1578682415.3128
MEM 826.328125 1578682415.4138
MEM 826.464844 1578682415.5168
MEM 826.562500 1578682415.6219
MEM 826.687500 1578682415.7260
MEM 826.800781 1578682415.8312
MEM 826.906250 1578682415.9341
MEM 827.042969 1578682416.0385
MEM 827.164062 1578682416.1432
MEM 827.312500 1578682416.2484
MEM 827.429688 1578682416.3516
MEM 827.554688 1578682416.4568
MEM 827.660156 1578682416.5589
MEM 827.730469 1578682416.6641
MEM 827.804688 1578682416.7670
MEM 827.878906 1578682416.8715
MEM 827.957031 1578682416.9751
MEM 828.031250 1578682417.0802
MEM 828.148438 1578682417.1823
MEM 828.246094 1578682417.2853
MEM 828.367188 1578682417.3893
MEM 828.468750 1578682417.4897
MEM 828.578125 1578682417.5948
MEM 828.675781 1578682417.7000
MEM 828.789062 1578682417.8052
MEM 828.890625 1578682417.9104
MEM 829.062500 1578682418.0156
MEM 829.242188 1578682418.1208
MEM 829.355469 1578682418.2260
MEM 829.531250 1578682418.3284
MEM 829.648438 1578682418.4306
MEM 829.796875 1578682418.5358
MEM 829.902344 1578682418.6394
MEM 830.031250 1578682418.7445
MEM 830.171875 1578682418.8481
MEM 830.269531 1578682418.9533
MEM 830.414062 1578682419.0554
MEM 830.535156 1578682419.1605
MEM 830.691406 1578682419.2646
MEM 830.765625 1578682419.3698
MEM 830.839844 1578682419.4727
MEM 830.886719 1578682419.5768
MEM 830.968750 1578682419.6819
MEM 831.031250 1578682419.7870
MEM 831.097656 1578682419.8881
MEM 831.156250 1578682419.9934
MEM 831.250000 1578682420.0986
MEM 831.324219 1578682420.1988
MEM 831.417969 1578682420.3040
MEM 831.515625 1578682420.4044
MEM 831.597656 1578682420.5077
